Date,Open,High,Low,Close
2035-11-25,18602.07,19306.73,18502.26,18968.95
2035-11-26,18926.01,18952.42,18472.8,18693.14
2035-11-27,18627.17,19371.34,18286.01,19190.92
2035-11-28,19231.24,19738.84,18940.1,19413.7
2035-11-29,19281.51,19910.22,18810.87,19500.18
2035-11-30,19416.33,19573.92,18725.32,19128.89
2035-12-01,19215.35,19553.21,18647.28,19005.73
2035-12-02,19014.11,19269.57,18785.62,19236.93
2035-12-03,19385.35,19774.29,19241.09,19539.85
2035-12-04,19562.29,20035.47,19356.4,19887.15
2035-12-05,19946.69,20667.65,19462.63,20220.55
2035-12-06,20321.46,20634.88,19760.35,19819.11
2035-12-07,20059.12,20563.66,19878.38,20120.4
2035-12-08,20060.86,20240.02,19607.86,19799.57
2035-12-09,19842.3,20564.38,19408.42,20180.91
2035-12-10,19972.86,20039.71,19720.75,19791.62
2035-12-11,19732.72,20183.62,19251.58,19811.88
2035-12-12,19741.94,20291.92,19285.24,20030.6
2035-12-13,20102.65,20474.36,19202.14,19638.63
2035-12-14,19622.43,20372.98,19296.65,20129.01
2035-12-15,20190.93,20766.05,19938.18,20501.59
2035-12-16,20693.19,21233.47,20574.92,20725.57
2035-12-17,20806.75,21033.07,20220.66,20700.78
2035-12-18,20670.11,21546.09,20532.6,21169.17
2035-12-19,21287.43,21431.37,20322.28,20751.22
2035-12-20,20726.74,21102.67,20401.33,20557.47
2035-12-21,20447.87,20641.99,19930.73,20394.65
2035-12-22,20499.78,21169.8,20189.09,20667.29
2035-12-23,20643.14,21011.88,20140.05,20925.08
2035-12-24,20840.59,21302.44,20379.29,20827.51
2035-12-25,20850.62,21301.92,20253.46,20420.36
2035-12-26,20350.21,20595.92,20274.99,20304.23
2035-12-27,20393.36,20468.11,19789.67,20147.73
2035-12-28,20137.51,20549.45,20041.76,20207.55
2035-12-29,20108.17,20333.1,19647.93,19869.13
2035-12-30,19829.14,20050.66,19608.81,19631.78
2035-12-31,19511.65,20044.16,19449.87,19652.5
2036-01-01,19434.75,20337.32,19179.62,19888.54
2036-01-02,19647.41,19980.59,19166.48,19663.71
2036-01-03,19763.42,20119.49,19492.28,19687.71
2036-01-04,19545.19,19789.22,19388.53,19687.26
2036-01-05,19616.7,19746.45,19326.11,19624.09
2036-01-06,19604.54,19881.68,19387.54,19834.23
2036-01-07,19842.55,20220.81,19452.83,20009.73
2036-01-08,19953.51,20018.12,19699.31,19849.79
2036-01-09,19954.37,20518.16,19706.72,20325.68
2036-01-10,20451.61,20600.87,19489.13,19916.83
2036-01-11,19853.52,20380.54,19805.91,20168.82
2036-01-12,20103.08,20483.5,19739.41,20450.18
2036-01-13,20261.31,20895.07,19770.78,20742.1
2036-01-14,20610.98,21772.53,20426.31,21339.66
2036-01-15,21426.88,21720.21,21168.11,21534.04
2036-01-16,21611.75,21818.3,20864.6,21234.02
2036-01-17,21258.0,21926.12,20924.67,21404.59
2036-01-18,21423.35,21885.64,21332.91,21758.56
2036-01-19,21793.21,22348.59,21755.7,22190.39
2036-01-20,22317.43,22568.03,21824.6,21955.62
2036-01-21,22082.23,22501.48,21533.01,22053.25
2036-01-22,22085.32,22315.4,21781.13,22098.67
2036-01-23,22118.34,22552.64,21349.99,21525.74
2036-01-24,21629.72,21812.37,21114.82,21650.59
2036-01-25,21675.39,22263.26,21168.92,21941.59
2036-01-26,21854.82,22159.61,21514.26,22018.53
2036-01-27,21953.85,22702.29,21868.04,22306.37
2036-01-28,22349.54,23351.19,21791.91,22882.92
2036-01-29,22946.42,23432.26,22266.44,22590.15
2036-01-30,22665.41,23129.7,21903.0,22250.6
2036-01-31,22282.41,22840.04,21875.78,22381.39
2036-02-01,22347.28,23133.89,22223.75,22656.61
2036-02-02,22520.64,22877.53,21968.23,22298.97
2036-02-03,22343.61,22898.68,21760.88,22055.52
2036-02-04,22025.71,22440.96,21723.03,21780.45
2036-02-05,21796.35,22395.94,21287.39,22013.37
2036-02-06,22079.23,22482.52,21692.83,21896.48
2036-02-07,21961.28,22280.53,21054.28,21586.88
2036-02-08,21589.97,21946.2,21111.32,21811.14
2036-02-09,21823.76,22181.17,21549.26,21974.09
2036-02-10,21741.88,22469.33,21514.82,22038.03
2036-02-11,22168.58,22770.52,21680.86,22486.84
2036-02-12,22631.15,23193.73,22327.24,22912.59
2036-02-13,22788.12,22879.07,22530.15,22747.72
2036-02-14,22775.49,23340.01,22293.01,22873.32
2036-02-15,22875.7,23440.81,22263.62,22708.67
2036-02-16,22772.24,23037.69,22350.03,22618.6
2036-02-17,22682.84,23171.18,22468.6,22526.95
2036-02-18,22443.95,22755.14,22180.02,22731.7
2036-02-19,22780.2,22863.47,22237.52,22475.19
2036-02-20,22627.77,22931.21,22274.17,22728.35
2036-02-21,22783.86,23061.74,22245.85,22829.54
2036-02-22,22735.88,23490.94,22393.78,23289.65
2036-02-23,23239.89,23788.82,22848.4,23653.52
2036-02-24,23841.24,24165.58,22903.46,23395.6
2036-02-25,23323.26,23581.26,23034.37,23192.57
2036-02-26,23243.37,23272.74,23123.06,23240.12
2036-02-27,23203.13,23873.27,22791.41,23626.52
2036-02-28,23753.02,24339.83,23538.46,23824.02
2036-02-29,23837.06,24219.73,23629.54,24017.6
2036-03-01,23936.37,23972.29,23056.01,23610.72
2036-03-02,23648.79,24427.45,23067.88,24177.29
2036-03-03,24177.7,24296.23,23892.8,24143.36
2036-03-04,24345.3,24913.45,23871.28,24526.83
2036-03-05,24639.5,25226.2,23631.95,23927.44
2036-03-06,24030.69,24397.87,23756.0,24355.37
2036-03-07,24388.56,24598.4,23444.43,24007.4
2036-03-08,24071.76,24544.38,23625.3,24441.75
2036-03-09,24557.81,25042.69,24450.56,24923.35
2036-03-10,24670.75,24840.54,24257.84,24717.67
2036-03-11,24540.16,24842.17,23900.85,24354.22
2036-03-12,24515.46,24606.02,23760.96,24095.75
2036-03-13,24086.91,24846.93,23675.05,24323.11
2036-03-14,24378.44,25178.13,23882.52,24738.91
2036-03-15,24816.35,25116.23,24566.37,24897.69
2036-03-16,25022.93,25532.82,24219.5,24786.74
2036-03-17,24805.26,25383.27,24703.54,24875.4
2036-03-18,24690.96,25864.3,24182.32,25419.22
2036-03-19,25307.2,26351.59,24935.11,26018.24
2036-03-20,25917.04,26403.08,25358.59,26328.0
2036-03-21,26134.13,26750.66,25587.83,25881.14
2036-03-22,25927.71,26646.61,25590.92,26095.63
2036-03-23,26101.21,26435.01,24998.59,25607.2
2036-03-24,25435.27,25661.86,24989.41,25272.29
2036-03-25,25374.66,25998.13,25004.2,25283.65
2036-03-26,25038.49,25705.77,24617.34,25619.15
2036-03-27,25486.92,26077.35,25204.34,25774.24
2036-03-28,25828.17,26684.96,25598.26,26169.15
2036-03-29,26258.68,26297.83,25735.41,26236.91
2036-03-30,26325.12,26645.15,26072.11,26239.61
2036-03-31,26292.04,26992.4,26170.59,26651.39
2036-04-01,26565.79,26926.93,25848.4,26114.29
2036-04-02,26194.74,26240.71,25489.36,26137.16
2036-04-03,26237.45,26342.16,25517.02,25928.52
2036-04-04,25853.24,26006.02,24575.81,24966.6
2036-04-05,24894.96,25363.33,24071.91,24284.0
2036-04-06,24213.15,24814.09,23285.82,23451.21
2036-04-07,23409.8,23984.93,23291.0,23675.54
2036-04-08,23828.57,24125.71,23335.93,23947.22
2036-04-09,23988.49,24411.58,22378.06,22915.32
2036-04-10,22730.99,23035.52,22452.87,22972.21
2036-04-11,23084.9,23338.31,22626.62,23091.28
2036-04-12,23105.32,23628.23,22568.17,23589.3
2036-04-13,23720.2,24390.39,23621.84,23801.59
2036-04-14,23800.81,24058.15,22968.89,23499.85
2036-04-15,23552.17,24163.16,23375.2,23723.15
2036-04-16,23886.02,23971.31,23344.77,23835.65
2036-04-17,24057.66,24222.39,23595.88,23816.46
2036-04-18,24030.29,24494.36,22895.68,23462.12
2036-04-19,23452.0,23836.07,22871.07,23384.61
2036-04-20,23272.9,24011.5,23063.29,23701.18
2036-04-21,23803.29,23965.93,23496.58,23792.73
2036-04-22,23709.16,24111.53,23234.28,23700.61
2036-04-23,23773.68,24342.85,23057.88,23393.29
2036-04-24,23321.63,23609.82,22613.41,23159.17
2036-04-25,22867.21,23641.9,22333.42,23442.73
2036-04-26,23548.86,23712.57,22790.99,23036.79
2036-04-27,23094.7,24141.25,22592.13,23618.2
2036-04-28,23540.89,24248.32,23121.38,23693.28
2036-04-29,23754.07,24221.64,23218.74,23516.15
2036-04-30,23483.17,24078.75,23316.02,23906.75
2036-05-01,24031.85,24114.37,23547.65,23953.71
2036-05-02,23915.03,24374.88,23101.11,23568.43
2036-05-03,23336.3,23854.6,23060.35,23240.87
2036-05-04,23151.22,23788.24,22971.5,23501.05
2036-05-05,23867.25,24172.22,22806.57,23247.53
2036-05-06,23229.12,24148.49,22703.04,23843.54
2036-05-07,23873.88,24189.97,22736.59,23045.07
2036-05-08,23108.42,23169.89,22366.42,22895.13
2036-05-09,23127.16,23228.24,22274.74,22420.78
2036-05-10,22248.39,22315.96,22009.68,22229.34
2036-05-11,22285.21,22395.37,21777.66,22072.67
2036-05-12,21952.77,22290.95,21322.78,21389.95
2036-05-13,21235.42,21583.86,20980.57,21474.99
2036-05-14,21443.53,21657.19,21356.32,21565.71
2036-05-15,21634.02,21686.19,20928.29,21400.69
2036-05-16,21562.51,21701.13,20739.24,21093.41
2036-05-17,21143.26,22154.46,20922.7,21711.1
2036-05-18,21802.81,22419.53,21457.38,21940.76
2036-05-19,22021.42,22080.09,21020.86,21527.64
2036-05-20,21593.12,22111.37,21018.85,21148.4
2036-05-21,21070.71,21252.25,20662.74,20999.18
2036-05-22,21066.21,21303.97,20760.14,21150.5
2036-05-23,21104.48,21629.54,20677.08,21470.77
2036-05-24,21521.67,21904.21,21371.04,21479.52
2036-05-25,21615.78,21979.4,20948.76,21263.32
2036-05-26,21312.13,21869.64,20894.29,21437.4
2036-05-27,21420.69,21480.12,20986.71,21256.74
2036-05-28,21300.4,21848.91,21255.35,21583.78
2036-05-29,21592.91,22183.68,21200.66,21967.2
2036-05-30,21957.28,22372.29,21547.84,22253.51
2036-05-31,22075.34,22307.55,22033.64,22235.55
2036-06-01,22277.87,22496.0,21518.44,21830.99
2036-06-02,21701.19,22023.22,21550.19,21833.09
2036-06-03,21878.18,22064.14,21750.84,21881.2
2036-06-04,21781.27,22334.77,21596.78,22216.03
2036-06-05,22270.29,22853.83,21875.14,22333.99
2036-06-06,22433.13,22951.63,22170.28,22395.86
2036-06-07,22307.51,23114.37,21750.0,22635.51
2036-06-08,22828.68,23152.4,22281.16,22509.48
2036-06-09,22435.11,22734.97,21936.25,22212.84
2036-06-10,22238.49,22711.29,21707.0,22520.54
2036-06-11,22806.3,22880.73,22216.42,22306.92
2036-06-12,22299.34,22512.94,21881.11,22176.03
2036-06-13,22206.58,22694.76,21721.01,22670.57
2036-06-14,22757.41,23453.35,22325.59,23062.66
2036-06-15,22930.02,22954.84,22418.76,22712.76
2036-06-16,22740.78,22989.58,22008.41,22288.32
2036-06-17,22355.03,22658.62,22025.54,22469.1
2036-06-18,22613.65,22969.06,22429.15,22508.16
2036-06-19,22683.0,23174.55,22289.9,22464.32
2036-06-20,22452.17,23282.39,22361.12,23027.27
2036-06-21,23207.77,23509.28,22350.68,22566.62
2036-06-22,22625.85,23370.33,22264.2,23014.41
2036-06-23,23225.22,23700.46,22646.28,23514.23
2036-06-24,23426.38,23694.97,22751.26,23235.35
2036-06-25,23067.4,24102.52,22697.95,23932.41
2036-06-26,23781.31,24358.26,23753.93,23953.52
2036-06-27,23882.1,24193.56,23818.44,23864.46
2036-06-28,23994.53,24416.4,23111.91,23499.98
2036-06-29,23544.21,23572.83,23256.65,23418.1
2036-06-30,23440.9,23523.89,22980.97,23152.12
2036-07-01,23316.28,23471.19,22754.31,22866.02
2036-07-02,22997.76,23407.71,22527.74,23182.75
2036-07-03,22970.92,23623.15,22640.61,23273.16
2036-07-04,23277.26,23974.55,23159.81,23482.57
2036-07-05,23419.5,23537.98,23149.1,23324.72
2036-07-06,23435.97,24120.33,23108.72,23559.16
2036-07-07,23686.26,24598.19,23649.33,24123.69
2036-07-08,24102.8,24378.55,23554.89,24118.42
2036-07-09,24101.36,24593.57,24073.1,24554.67
2036-07-10,24553.84,24762.79,24296.49,24484.25
2036-07-11,24434.45,24496.89,24030.09,24271.63
2036-07-12,24408.13,24826.63,23571.97,23903.52
2036-07-13,24056.18,24687.75,23859.8,24360.11
2036-07-14,24586.81,25143.51,24142.74,24787.77
2036-07-15,24872.54,24975.46,24084.31,24350.22
2036-07-16,24251.19,24467.66,23336.2,23673.07
2036-07-17,23487.49,24002.39,23437.47,23626.32
2036-07-18,23527.11,23734.99,23291.28,23648.46
2036-07-19,23791.64,23901.9,23306.65,23352.47
2036-07-20,23301.51,23428.09,22561.87,22913.42
2036-07-21,22595.37,23510.28,22264.98,23095.06
2036-07-22,23076.66,23587.49,22489.41,22984.43
2036-07-23,23020.86,23777.42,22710.23,23236.25
2036-07-24,23171.12,23642.34,22641.17,23219.14
2036-07-25,23121.43,23205.19,22761.87,22792.89
2036-07-26,22902.29,22932.76,22277.87,22652.15
2036-07-27,22719.67,22907.72,22335.75,22656.88
2036-07-28,22730.39,22796.17,22413.62,22652.29
2036-07-29,22514.28,22999.89,22419.66,22671.91
2036-07-30,22725.4,22853.11,21865.82,22390.92
2036-07-31,22311.56,22838.8,21917.8,22305.9
2036-08-01,22220.69,22764.73,21723.56,22272.24
2036-08-02,22285.26,22826.96,22227.3,22548.52
2036-08-03,22471.13,23165.13,22373.79,22745.78
2036-08-04,22707.75,22793.68,22680.51,22758.67
2036-08-05,22629.93,23460.6,22236.53,22957.41
2036-08-06,22962.94,23170.06,22491.63,22878.0
2036-08-07,22968.64,23017.44,22114.62,22320.75
2036-08-08,22334.02,22807.94,21842.57,22672.07
2036-08-09,22539.48,23070.69,22383.17,22759.89
2036-08-10,22570.98,23396.28,22346.75,22965.76
2036-08-11,22803.93,23227.12,22334.13,22548.0
2036-08-12,22754.07,23110.56,22298.14,22344.24
2036-08-13,22391.39,22846.43,22125.65,22198.53
2036-08-14,22269.42,22626.27,21654.16,21782.0
2036-08-15,21821.03,21906.9,21637.0,21789.03
2036-08-16,21921.64,22200.14,21088.51,21296.66
2036-08-17,21326.06,21699.45,20508.38,20888.61
2036-08-18,20863.37,20901.11,20062.83,20518.48
2036-08-19,20534.74,20882.01,20174.44,20572.03
2036-08-20,20534.57,21200.11,20200.92,20898.28
2036-08-21,20754.2,21064.54,20424.35,20881.99
2036-08-22,20815.76,21303.66,20667.76,20802.03
2036-08-23,20713.22,21332.2,20576.3,20985.62
2036-08-24,20690.52,21443.76,20412.3,21106.19
2036-08-25,21114.26,21547.07,20793.87,21109.42
2036-08-26,21019.74,21523.81,20669.52,21019.22
2036-08-27,21041.91,21146.17,20251.51,20582.9
2036-08-28,20601.77,21191.62,20378.4,20700.86
2036-08-29,20691.07,21156.5,20483.25,20710.63
2036-08-30,20686.24,21106.34,20234.09,20405.12
2036-08-31,20471.9,20636.18,20121.45,20457.31
2036-09-01,20437.77,20853.89,19901.58,20121.55
2036-09-02,20209.68,20668.31,19819.61,20243.97
2036-09-03,20165.14,20616.22,20018.24,20323.68
2036-09-04,20260.11,20733.99,19925.21,20184.31
2036-09-05,19995.79,20530.56,19810.74,20066.44
2036-09-06,19979.38,20334.39,19804.6,20013.73
2036-09-07,19866.15,20473.47,19496.16,20145.56
2036-09-08,20236.17,20552.48,20040.24,20169.44
2036-09-09,20098.21,20721.83,19743.08,20326.29
2036-09-10,20339.88,20529.45,19505.34,19971.72
2036-09-11,19973.53,20121.45,19707.34,19865.23
2036-09-12,19878.76,20295.64,19405.27,19518.46
2036-09-13,19423.08,20074.98,19135.68,19670.43
2036-09-14,19591.88,20381.56,19423.83,19940.15
2036-09-15,19848.86,19969.56,18758.14,19181.43
2036-09-16,19156.39,19306.55,18852.65,19081.81
2036-09-17,19006.96,19358.44,18749.23,18772.38
2036-09-18,18694.51,18791.63,18378.06,18671.52
2036-09-19,18648.68,18941.33,18443.45,18471.19
2036-09-20,18412.2,18754.74,18308.59,18396.99
2036-09-21,18366.61,18514.15,18021.5,18225.53
2036-09-22,18299.28,18662.68,17638.45,17921.73
2036-09-23,17976.07,18389.38,17809.54,18201.17
2036-09-24,18247.86,18533.69,17821.39,18425.61
2036-09-25,18469.54,19106.46,18336.16,18715.31
2036-09-26,18983.29,19077.44,18274.79,18670.75
2036-09-27,18741.02,18798.78,18438.06,18685.74
2036-09-28,18780.43,18942.61,18594.11,18838.4
2036-09-29,18818.64,19058.7,18430.34,18721.15
2036-09-30,18653.66,18888.47,18208.05,18324.8
2036-10-01,18315.31,18717.8,18007.62,18574.68
2036-10-02,18633.88,18888.78,18545.39,18760.16
2036-10-03,18799.23,19171.52,18130.48,18424.64
2036-10-04,18517.88,19201.79,18086.75,18779.97
2036-10-05,18780.98,19105.48,18373.02,18758.84
2036-10-06,18751.3,19205.44,18610.8,19024.35
2036-10-07,19218.92,19262.6,18685.51,18978.69
2036-10-08,19075.15,19095.51,18866.69,18932.91
2036-10-09,18862.22,19068.96,18602.53,18665.3
2036-10-10,18643.13,19088.41,18306.78,18479.38
2036-10-11,18431.99,19289.21,18206.69,18923.1
2036-10-12,19066.82,19308.15,18516.69,18640.38
2036-10-13,18752.62,18931.28,18699.52,18762.49
2036-10-14,18871.23,19299.35,18339.71,18649.74
2036-10-15,18638.62,18925.29,18219.43,18618.93
2036-10-16,18755.32,19123.26,18700.35,18813.03
2036-10-17,19078.59,19465.18,18541.99,18822.17
2036-10-18,18716.59,19182.4,18583.84,18966.12
2036-10-19,18880.32,19065.24,18706.29,18802.96
2036-10-20,18715.86,19480.33,18606.17,19114.3
2036-10-21,19040.22,19216.38,18872.14,19022.55
2036-10-22,19044.84,19687.39,18576.28,19466.36
2036-10-23,19440.02,19640.86,18828.92,19243.45
2036-10-24,19262.06,19999.94,18786.16,19655.05
2036-10-25,19649.2,19914.53,19527.73,19727.28
2036-10-26,19750.45,20336.09,19310.12,20145.87
2036-10-27,20053.09,20543.56,19663.96,20371.2
2036-10-28,20459.3,20580.77,20154.2,20558.49
2036-10-29,20381.11,21297.47,20073.59,21102.59
2036-10-30,21097.28,21194.38,20640.96,20974.41
2036-10-31,21075.26,21329.8,20688.93,20877.72
2036-11-01,20937.02,21176.89,20505.21,20591.09
2036-11-02,20711.24,20784.11,20097.42,20525.23
2036-11-03,20790.75,21274.89,19704.93,19880.25
2036-11-04,19765.65,19858.0,19586.86,19699.39
2036-11-05,19673.09,19868.61,19461.16,19688.96
2036-11-06,19643.9,20759.72,19389.49,20389.58
2036-11-07,20366.62,20446.06,19872.65,20201.46
2036-11-08,20187.93,20462.21,20034.84,20175.45
2036-11-09,20164.9,20453.48,20047.37,20211.05
2036-11-10,20082.76,20581.87,19832.63,20119.59
2036-11-11,20291.37,20632.57,19171.28,19533.49
2036-11-12,19478.29,19798.93,18958.82,19309.34
2036-11-13,19188.79,19578.93,18956.13,19465.38
2036-11-14,19571.32,19962.3,19473.36,19616.55
2036-11-15,19744.01,20122.31,19284.1,20097.91
2036-11-16,20155.22,20962.28,19956.67,20614.03
2036-11-17,20719.18,21360.94,20405.78,21101.32
2036-11-18,21073.91,21823.56,20639.11,21465.68
2036-11-19,21422.21,21889.34,20719.81,21110.8
2036-11-20,21213.73,21879.66,21007.99,21419.29
2036-11-21,21342.14,21536.13,20816.42,21509.82
2036-11-22,21513.83,21772.06,21341.14,21744.93
2036-11-23,21984.55,22439.47,21445.43,21488.28
2036-11-24,21374.43,21949.16,20840.44,21808.22
2036-11-25,21942.1,22432.9,21120.36,21577.79
2036-11-26,21688.32,22055.35,21196.6,21483.08
2036-11-27,21505.39,21655.13,20704.93,21198.38
2036-11-28,21405.04,21635.43,20593.76,20943.66
2036-11-29,20789.07,21468.68,20421.34,21337.44
2036-11-30,21642.87,21674.65,20681.58,21047.06
2036-12-01,20984.83,21122.13,20577.97,20790.0
2036-12-02,20895.48,21225.09,20873.83,20910.19
2036-12-03,20899.42,21457.55,20783.78,21161.12
2036-12-04,21149.8,21508.67,20981.19,21152.45
2036-12-05,21176.02,21678.33,20674.38,20841.94
2036-12-06,20761.55,21017.52,20702.95,20914.24
2036-12-07,21185.97,21463.43,19747.38,20201.24
2036-12-08,20181.94,20596.94,19851.64,19931.1
2036-12-09,19918.52,19972.71,19588.84,19777.62
2036-12-10,19667.49,20553.55,19296.32,20255.18
2036-12-11,20363.62,20669.38,19663.55,20101.69
2036-12-12,20160.09,20359.86,19897.85,20076.67
2036-12-13,20150.72,20385.16,19308.64,19771.5
2036-12-14,19794.23,20126.98,18884.86,19266.98
2036-12-15,19206.66,19402.48,19122.69,19331.74
2036-12-16,19388.24,19999.84,19231.93,19741.13
2036-12-17,19883.8,20031.54,19470.41,19682.34
2036-12-18,19702.78,20050.77,19053.55,19420.33
2036-12-19,19444.53,19663.98,19158.17,19593.82
2036-12-20,19575.57,19884.7,19283.18,19551.93
2036-12-21,19553.44,19843.22,19185.89,19655.46
2036-12-22,19807.01,20267.8,19300.25,19416.1
2036-12-23,19374.34,20251.43,19222.87,19971.23
2036-12-24,20024.96,20400.27,19493.3,19981.38
2036-12-25,20034.22,20662.06,19561.23,20349.64
2036-12-26,20217.5,21074.74,19874.52,20989.44
2036-12-27,20773.2,21418.32,20672.19,21257.36
2036-12-28,21373.23,21827.19,20828.51,21134.07
2036-12-29,21274.94,21593.6,20749.67,21492.76
2036-12-30,21401.34,21796.3,21063.87,21226.67
2036-12-31,21295.35,21492.88,20890.25,21179.39
2037-01-01,21053.96,21430.55,20880.5,21322.48
2037-01-02,21192.98,22075.73,20942.19,21682.04
2037-01-03,21751.88,22237.55,20878.06,21307.61
2037-01-04,21110.12,22243.82,21026.84,21752.24
2037-01-05,21700.94,22083.32,21472.94,21503.57
2037-01-06,21481.43,21837.14,20589.44,20949.1
2037-01-07,20901.58,21415.25,20877.65,21368.32
2037-01-08,21346.06,21722.91,20959.84,21249.71
2037-01-09,21159.11,21626.0,20813.87,21364.2
2037-01-10,21384.17,21812.22,20511.79,20829.33
2037-01-11,20929.09,21337.48,20705.24,21126.56
2037-01-12,21279.51,21395.16,20612.16,21122.14
2037-01-13,21098.91,21951.97,21071.04,21573.03
2037-01-14,21420.85,21886.63,21102.73,21769.34
2037-01-15,21807.99,22025.17,21749.61,21872.79
2037-01-16,22009.05,22700.99,21842.25,22326.37
2037-01-17,22278.61,22562.66,20818.65,21119.5
2037-01-18,21029.26,21529.66,20568.1,20865.35
2037-01-19,20903.79,21142.45,20442.96,20803.4
2037-01-20,20721.46,20976.96,20499.64,20848.12
2037-01-21,20765.48,21445.54,20260.7,20973.34
2037-01-22,20998.61,21201.06,20803.24,21057.91
2037-01-23,21071.86,21359.09,20482.72,20930.56
2037-01-24,20940.53,21776.31,20872.68,21300.24
2037-01-25,21222.94,21919.42,21039.45,21429.12
2037-01-26,21400.92,21947.34,21026.14,21504.15
2037-01-27,21499.3,21696.25,20949.04,21093.69
2037-01-28,20950.26,21374.14,20594.68,21215.92
2037-01-29,21329.44,21364.0,20802.85,21202.5
2037-01-30,21158.1,22244.76,20908.9,21713.87
2037-01-31,21733.15,21893.37,20815.69,21249.24
2037-02-01,21336.16,21403.93,20352.94,20831.93
2037-02-02,20944.59,21464.75,20483.62,20958.49
2037-02-03,20976.39,21486.08,20794.72,20981.54
2037-02-04,20902.9,20966.76,20491.12,20885.16
2037-02-05,20910.62,21421.94,20445.65,20932.82
2037-02-06,20805.17,21358.09,20721.11,21069.42
2037-02-07,21037.04,21241.96,20256.68,20459.05
2037-02-08,20534.84,20927.28,20158.74,20622.93
2037-02-09,20556.14,21690.93,20172.64,21356.56
2037-02-10,21390.83,21883.6,20900.81,21752.46
2037-02-11,21746.32,22195.79,21342.93,21750.06
2037-02-12,21864.96,21942.73,21141.83,21486.74
2037-02-13,21459.3,21801.04,21183.41,21230.6
2037-02-14,21235.09,22087.86,20984.3,21966.24
2037-02-15,22040.26,22591.07,21869.32,21966.76
2037-02-16,21917.84,22292.78,21360.97,21697.97
2037-02-17,21857.31,22208.91,21341.38,21390.06
2037-02-18,21325.3,21871.86,21043.68,21628.84
2037-02-19,21584.35,21978.58,21448.17,21666.67
2037-02-20,21650.24,21775.37,21172.67,21595.74
2037-02-21,21563.62,21760.07,21123.2,21645.11
2037-02-22,21822.34,22422.18,21625.32,22025.57
2037-02-23,21917.45,22458.85,21655.15,22187.05
2037-02-24,22112.89,22440.98,21201.82,21722.3
2037-02-25,21852.77,22522.33,21500.43,22094.99
2037-02-26,21891.72,22207.27,21593.28,22108.76
2037-02-27,22218.41,22877.42,21744.76,22333.39
2037-02-28,22222.79,22515.82,21846.63,22464.2
2037-03-01,22549.97,23234.6,22459.19,22876.21
2037-03-02,22845.76,23455.17,22345.99,23422.86
2037-03-03,23244.08,23721.48,23216.71,23397.01
2037-03-04,23477.78,24056.74,23066.4,23163.31
2037-03-05,23137.05,23691.13,22771.63,23108.18
2037-03-06,23052.73,23495.96,22652.84,23189.89
2037-03-07,22970.09,23985.37,22919.15,23926.71
2037-03-08,24029.16,24376.28,23901.6,24125.42
2037-03-09,24079.81,24547.42,23684.89,23765.68
2037-03-10,23627.7,23728.22,23246.49,23457.95
2037-03-11,23561.05,23633.72,23073.38,23492.31
2037-03-12,23565.31,24073.03,23460.56,23638.11
2037-03-13,23595.46,24190.03,23561.07,23866.59
2037-03-14,23815.47,24829.84,23319.48,24379.1
2037-03-15,24252.66,25110.74,23879.29,24586.75
2037-03-16,24507.23,24633.61,24223.73,24559.46
2037-03-17,24547.6,25147.27,24005.14,24118.76
2037-03-18,24210.48,24779.8,24099.13,24206.78
2037-03-19,24198.05,24452.66,23997.01,24121.05
2037-03-20,24100.65,24508.0,23738.88,23864.34
2037-03-21,23798.81,24163.48,23597.17,23645.47
2037-03-22,23633.05,23787.13,22742.46,23199.18
2037-03-23,23337.35,23670.63,22563.72,22840.75
2037-03-24,22849.9,23395.37,22422.46,22686.29
2037-03-25,22813.86,22958.01,22330.34,22619.57
2037-03-26,22593.24,23524.32,22294.92,22968.9
2037-03-27,22950.92,23485.42,22757.62,22979.6
2037-03-28,22979.29,23536.97,22348.04,22789.0
2037-03-29,22611.15,23138.28,22086.38,22493.7
2037-03-30,22426.51,23163.55,22056.85,22653.74
2037-03-31,22607.46,23873.84,22456.77,23357.74
2037-04-01,23555.52,23844.58,22586.77,22755.29
2037-04-02,22782.07,23365.05,22562.66,22908.13
2037-04-03,22928.86,23143.93,22499.25,23026.55
2037-04-04,22969.55,23571.58,22446.34,23482.47
2037-04-05,23619.78,24344.38,23324.58,23922.05
2037-04-06,24011.81,24308.23,23507.0,24121.91
2037-04-07,24179.34,24264.83,24069.46,24150.16
2037-04-08,24081.8,24831.46,23513.49,24614.35
2037-04-09,24596.05,25196.13,24316.14,24893.26
2037-04-10,24840.57,24956.96,24003.01,24350.2
2037-04-11,24470.73,24868.15,24174.52,24761.64
2037-04-12,24855.14,25173.27,24352.28,24940.44
2037-04-13,25082.03,25391.21,25016.3,25275.44
2037-04-14,25285.44,25459.79,24980.04,25386.85
2037-04-15,25137.96,25811.53,24599.39,25277.1
2037-04-16,25541.37,25710.94,25245.98,25463.42
2037-04-17,25382.58,25763.61,24687.74,25055.24
2037-04-18,25156.57,25518.14,24624.17,25472.57
2037-04-19,25696.44,26284.4,24759.37,25304.51
2037-04-20,25276.96,25679.44,24989.98,25619.31
2037-04-21,25544.09,26189.28,24946.06,25920.6
2037-04-22,25875.76,26665.69,25356.87,26146.79
2037-04-23,26178.41,26554.74,25645.55,25918.24
2037-04-24,25976.01,26515.97,24618.25,25237.81
2037-04-25,25392.02,25770.85,24384.53,24933.65
